Book Name,Book Author,Price,URL
Histoires naturelles.,"TOULOUSE-LAUTREC, Henri de (illus.); RENARD, Jules.","£25,000.00",https://www.peterharrington.co.uk/catalog/product/view/id/8953/s/histoires-naturelles-97129/category/5/
Atlas géographique et universel.,"DELISLE, Guillaume; Philippe Buache; & Jean Claude Dezauche.","£25,000.00",https://www.peterharrington.co.uk/atlas-geographique-et-universel-51612.html
10 Downing Street: the Romance of a House.,"CHURCHILL, Winston S. - JAMESON, Egon.","£25,000.00",https://www.peterharrington.co.uk/10-downing-street-the-romance-of-a-house-161062.html
Fragments on the Theory and Practice of Landscape Gardening.,"REPTON, Humphry.","£25,000.00",https://www.peterharrington.co.uk/fragments-on-the-theory-and-practice-of-landscape-gardening-160130.html
"Tragaediae septem, in Greek.",SOPHOCLES.,"£25,000.00",https://www.peterharrington.co.uk/tragaediae-septem-in-greek-160477.html
The First Six Books of The Elements of Euclid,"EUCLID - BYRNE, Oliver.","£25,000.00",https://www.peterharrington.co.uk/the-first-six-books-of-the-elements-of-euclid.html
Ausstellung der Künstlergruppe Brücke in Galerie Commeter Hamburg Hermannstrasse.,"BRÜCKE, DIE - AMIET, Cuno, Erich Heckel, E. L. Kirchner, Otto Mueller, Karl Schmidt-Rottluff.","£25,000.00",https://www.peterharrington.co.uk/ausstellung-der-kunstlergruppe-brucke-in-galerie-commeter-hamburg-hermannstrasse-165686.html
Live and Let Die.,"FLEMING, Ian.","£25,000.00",https://www.peterharrington.co.uk/live-and-let-die-147010.html
"Walden; or, Life in the Woods.","THOREAU, Henry David.","£25,000.00",https://www.peterharrington.co.uk/walden-or-life-in-the-woods-166016.html
A Treatise of Taxes & Contributions.,"PETTY, William.","£25,000.00",https://www.peterharrington.co.uk/a-treatise-of-taxes-contributions-168207.html
El ingenioso hidalgo Don Quixote de la Mancha.,"CERVANTES, Miguel de.","£22,500.00",https://www.peterharrington.co.uk/el-ingenioso-hidalgo-don-quixote-de-la-mancha-137798.html
The Passions of the Soule in Three Books.,"DESCARTES, Rene.","£22,500.00",https://www.peterharrington.co.uk/the-passions-of-the-soule-in-three-books-157285.html
The Foundations of Mathematics,"RAMSEY, Frank Plumpton.","£22,500.00",https://www.peterharrington.co.uk/the-foundations-of-mathematics-154778.html
"Autograph letter signed, to Dennis Collings.","ORWELL, George.","£22,500.00",https://www.peterharrington.co.uk/autograph-letter-signed-to-dennis-collings-167961.html
Dubliners.,"JOYCE, James.","£22,500.00",https://www.peterharrington.co.uk/dubliners-165028.html
Thrilling Cities.,"FLEMING, Ian.","£22,500.00",https://www.peterharrington.co.uk/thrilling-cities-155987.html
Voyage au bout de la nuit.,"CÉLINE, Louis-Ferdinand.","£22,500.00",https://www.peterharrington.co.uk/voyage-au-bout-de-la-nuit-158019.html
"The Compleat Angler, or The Contemplative Man's Recreation.","RACKHAM, Arthur (illus.); WALTON, Izaak.","£22,500.00",https://www.peterharrington.co.uk/the-compleat-angler-or-the-contemplative-man-s-recreation-142427.html
Mr. Knife Miss Fork.,"CREVEL, René; ERNST, Max (illus.)","£22,500.00",https://www.peterharrington.co.uk/mr-knife-miss-fork-146428.html
À l'Infinitif (La Boîte Blanche). In the Infinitive (The White Box).,"DUCHAMP, Marcel.","£22,500.00",https://www.peterharrington.co.uk/a-l-infinitif-la-boite-blanche-in-the-infinitive-the-white-box-167718.html
Moonraker.,"FLEMING, Ian.","£22,500.00",https://www.peterharrington.co.uk/moonraker-168019.html
The Sceptical Chymist:,"BOYLE, Robert.","£22,500.00",https://www.peterharrington.co.uk/the-sceptical-chymist-148635.html
The Preachers Travels.,"CARTWRIGHT, John.","£22,500.00",https://www.peterharrington.co.uk/the-preachers-travels-128759.html
"Essay towards a Dictionary, Tibetan and English. Prepared, with the Assistance of Bandé Sangs-Rgyas Phun-Tschogs, a learned La'ma of Zangska'r, during a Residence at Kanam, in the Hima'laya Mountains, on the Confines of India and Tibet. 1827-1830.","KORÖSI CSOMA, Sandór.","£22,500.00",https://www.peterharrington.co.uk/online-catalogues/essay-towards-a-dictionary-tibetan-and-english-prepared-with-the-assistance-of-bande-sangs-rgyas-phun-tschogs-a-learned-la-ma-of-zangska-r-during-a-residence-at-kanam-in-the-hima-laya-mountains-on-the-confines-of-india-and-tibet-1827-183
Joan Miró.,"MIRÓ, Joan; Rita Hayworth (recipient) - PRÉVERT, Jacques & G. Ribemont-Dessaignes.","£22,500.00",https://www.peterharrington.co.uk/joan-miro-131185.html
The Trumpet-Major.,"HARDY, Thomas.","£22,500.00",https://www.peterharrington.co.uk/the-trumpet-major-118886.html
Sablier couché (Hourglass Lying Down).,"RAHON, Alice; MIRÓ, Joan (illus.)","£22,500.00",https://www.peterharrington.co.uk/sablier-couche-hourglass-lying-down-150750.html
The First Six Books of The Elements of Euclid,"EUCLID - BYRNE, Oliver.","£22,500.00",https://www.peterharrington.co.uk/the-first-six-books-of-the-elements-of-euclid-151310.html
My Early Life: A Roving Commission.,"CHURCHILL, Winston S.","£22,500.00",https://www.peterharrington.co.uk/my-early-life-a-roving-commission-156835.html
"Mao zhuxi yulu (""Quotations From Chairman Mao"").",MAO ZEDONG.,"£22,500.00",
El Capital.,"MARX, Karl.","£22,500.00",https://www.peterharrington.co.uk/el-capital-150965.html
The Playboy of the Western World.,"SYNGE, J. M.","£22,500.00",https://www.peterharrington.co.uk/the-playboy-of-the-western-world-162084.html
Tragoediae sex.,AESCHYLUS.,"£22,500.00",https://www.peterharrington.co.uk/tragoediae-sex-161884.html
"""Considerations Concerning the First Formation of Languages."" In: The Philological Miscellany;","SMITH, Adam.","£22,500.00",https://www.peterharrington.co.uk/considerations-concerning-the-first-formation-of-languages-in-the-philological-miscellany-163168.html
Bronze.,"JOHNSON, Georgia Douglas.","£22,500.00",https://www.peterharrington.co.uk/bronze-166022.html
Il Capitale di Carlo Marx brevemente compendiato da Carlo Cafiero.,"MARX, Karl.","£22,500.00",https://www.peterharrington.co.uk/il-capitale-di-carlo-marx-brevemente-compendiato-da-carlo-cafiero-128758.html
"Document signed (initialled ""HR"" at head), appointing John Mewtas as investigator of ecclesiastical corruption in the Midlands.",HENRY VII.,"£22,500.00",https://www.peterharrington.co.uk/document-signed-initialled-hr-at-head-appointing-john-mewtas-as-investigator-of-ecclesiastical-corruption-in-the-midlands-116939.html
"Peter Pan Portfolio. From ""Peter Pan in Kensington Gardens"".","RACKHAM, Arthur.","£22,500.00",https://www.peterharrington.co.uk/peter-pan-portfolio-from-peter-pan-in-kensington-gardens-113285.html
"Henrici II, Galliarum Regis, Elogium","MARY, QUEEN OF SCOTS - PASCHAL, Pierre de.","£22,500.00",https://www.peterharrington.co.uk/henrici-ii-galliarum-regis-elogium-162406.html
"Philosophie rurale,","MIRABEAU, Victor Riquetti, marquis de, & François Quesnay.","£22,500.00",https://www.peterharrington.co.uk/philosophie-rurale-153616.html
Adventures of Huckleberry Finn.,"TWAIN, Mark.","£22,500.00",https://www.peterharrington.co.uk/adventures-of-huckleberry-finn-161558.html
The Fairy Caravan.,"POTTER, Beatrix, as Beatrix Heelis.","£20,000.00",https://www.peterharrington.co.uk/the-fairy-caravan-109175.html
The Spy Who Loved Me.,"FLEMING, Ian.","£20,000.00",https://www.peterharrington.co.uk/the-spy-who-loved-me-136344.html
Lady Chatterley's Lover.,"LAWRENCE, D. H.","£20,000.00",https://www.peterharrington.co.uk/lady-chatterley-s-lover-162812.html
"Atlas' aziatskoi Rosii (""Atlas of Asiatic Russia"").","GLINKA, Grigoriy Vyacheslavovich (ed.)..","£20,000.00",https://www.peterharrington.co.uk/atlas-aziatskoi-rosii-atlas-of-asiatic-russia-158666.html
L'Éducation sentimentale.,"JOYCE, James - FLAUBERT, Gustave.","£20,000.00",https://www.peterharrington.co.uk/l-education-sentimentale-157652.html
An Elegy Wrote in a Country Church Yard.,"GRAY, Thomas.","£20,000.00",https://www.peterharrington.co.uk/an-elegy-wrote-in-a-country-church-yard-153996.html
"Confucius Sinarum Philosophus, sive Scientia Sinensis Latine Exposita.",CONFUCIUS.,"£20,000.00",https://www.peterharrington.co.uk/confucius-sinarum-philosophus-sive-scientia-sinensis-latine-exposita-160986.html
Biblia Sacra Vulgatae Editionis.,"DALÍ, Salvador.","£20,000.00",https://www.peterharrington.co.uk/biblia-sacra-vulgatae-editionis-160303.html
The description and use of two arithmetick instruments.,"MORLAND, Sir Samuel.","£20,000.00",https://www.peterharrington.co.uk/the-description-and-use-of-two-arithmetick-instruments-63951.html
Dr No.,"FLEMING, Ian.","£20,000.00",https://www.peterharrington.co.uk/dr-no-162842.html
"A Voyage round the World,","LA PÉROUSE, Jean François Galaup de.","£20,000.00",https://www.peterharrington.co.uk/a-voyage-round-the-world-155431.html
"A Voyage round the World,","LA PÉROUSE, Jean François Galaup de.","£20,000.00",https://www.peterharrington.co.uk/a-voyage-round-the-world-155431.html
Coryats crudities:,"CORYATE, Thomas.","£20,000.00",https://www.peterharrington.co.uk/coryats-crudities-161665.html
Voyage de l'Arabie pétrée.,"LABORDE, Léon de.","£19,500.00",https://www.peterharrington.co.uk/voyage-de-l-arabie-petree-107973.html
Memoirs of a Woman of Pleasure.,"CLELAND, John.","£19,500.00",https://www.peterharrington.co.uk/memoirs-of-a-woman-of-pleasure-145272.html
Autograph letter signed to Hutches Trower.,"RICARDO, David.","£19,500.00",https://www.peterharrington.co.uk/autograph-letter-signed-to-hutches-trower-154811.html
The Catcher in the Rye.,"SALINGER, J. D.","£19,500.00",https://www.peterharrington.co.uk/the-catcher-in-the-rye-165010.html
Voyage d'exploration a la Mer Morte a Petra et sur rive gauche du Jourdain.,"LUYNES, Honoré Théodoric d'Albert, duc de.","£19,500.00",https://www.peterharrington.co.uk/voyage-d-exploration-a-la-mer-morte-a-petra-et-sur-rive-gauche-du-jourdain-162350.html
"Libro detto Strega, o delle illusioni del Demonio.","PICO DELLA MIRANDOLA, Giovanni Francesco.","£19,500.00",https://www.peterharrington.co.uk/libro-detto-strega-o-delle-illusioni-del-demonio-163964.html
"No Cross, No Crown:","PENN, William.","£18,750.00",https://www.peterharrington.co.uk/no-cross-no-crown-158807.html
"Voyage Round the World, in the years 1803, 1804, 1805, & 1806,","KRUSENSTERN, Adam Johann von.","£18,750.00",https://www.peterharrington.co.uk/voyage-round-the-world-in-the-years-1803-1804-1805-1806-124187.html
"Traité des richesses,","ISNARD, Achylle Nicolas.","£18,750.00",https://www.peterharrington.co.uk/traite-des-richesses-155732.html
The Diary of James K. Polk during his Presidency 1845-1849.,"ROOSEVELT, Franklin Delano - POLK, James K.","£18,750.00",https://www.peterharrington.co.uk/catalog/product/view/id/53278/s/the-diary-of-james-k-polk-during-his-presidency-1845-1849-146692/category/5/
Charlie and the Chocolate Factory.,"DAHL, Roald.","£18,750.00",https://www.peterharrington.co.uk/charlie-and-the-chocolate-factory-167166.html
Charlie and the Chocolate Factory.,"DAHL, Roald.","£18,750.00",https://www.peterharrington.co.uk/charlie-and-the-chocolate-factory-167166.html
The Intelligent Investor.,"GRAHAM, Benjamin.","£18,500.00",https://www.peterharrington.co.uk/the-intelligent-investor-148117.html
An Authentic Account of an Embassy from the King of Great Britain to the Emperor of China...,"STAUNTON, George.","£18,500.00",https://www.peterharrington.co.uk/an-authentic-account-of-an-embassy-from-the-king-of-great-britain-to-the-emperor-of-china-129560.html
"Traité des richesses,","ISNARD, Achylle Nicolas.","£18,500.00",https://www.peterharrington.co.uk/traite-des-richesses-160028.html
"The Commercial and Political Atlas,","PLAYFAIR, William.","£18,500.00",https://www.peterharrington.co.uk/the-commercial-and-political-atlas-166329.html
Original watercolour From Izaak Walton's The Compleat Angler.,"RACKHAM, Arthur.","£18,000.00",https://www.peterharrington.co.uk/original-watercolour-from-izaak-walton-s-the-compleat-angler-59413.html
Dr No.,"FLEMING, Ian.","£17,500.00",https://www.peterharrington.co.uk/dr-no-155908.html
Oriental Field Sports;,"WILLIAMSON, Thomas, & Samuel Howitt.","£17,500.00",https://www.peterharrington.co.uk/oriental-field-sports-160632.html
An Inquiry into the Principles of Political Oeconomy:,"STEUART, Sir James.","£17,500.00",https://www.peterharrington.co.uk/an-inquiry-into-the-principles-of-political-oeconomy-158408.html
Winnie-the-Pooh.,"MILNE, A. A.","£17,500.00",https://www.peterharrington.co.uk/winnie-the-pooh-157028.html
Serindia.,"STEIN, M. Aurel.","£17,500.00",https://www.peterharrington.co.uk/serindia-125986.html
"They Called Her Styrene, Etc.","RUSCHA, Edward.","£17,500.00",https://www.peterharrington.co.uk/they-called-her-styrene-etc-153790.html
An Inquiry into the Principles of Political Oeconomy:,"STEUART, Sir James.","£17,500.00",https://www.peterharrington.co.uk/an-inquiry-into-the-principles-of-political-oeconomy-153264.html
The David Bailey Art Edition No. 151-225 SUMO.,"BAILEY, David.","£17,500.00",https://www.peterharrington.co.uk/the-david-bailey-art-edition-no-151-225-sumo-133170.html
Two signed manuscript quotations.,"JOYCE, James.","£17,500.00",https://www.peterharrington.co.uk/two-signed-manuscript-quotations-163229.html
The David Bailey Art Edition No. 151-225 SUMO.,"BAILEY, David.","£17,500.00",https://www.peterharrington.co.uk/the-david-bailey-art-edition-no-151-225-sumo-133170.html
"Moby-Dick; or, The Whale.","MELVILLE, Herman.","£17,500.00",https://www.peterharrington.co.uk/moby-dick-or-the-whale.html
"Risk, Uncertainty and Profit.","KNIGHT, Frank H.","£17,500.00",https://www.peterharrington.co.uk/risk-uncertainty-and-profit-154776.html
Precaution.,"COOPER, James Fenimore.","£17,500.00",https://www.peterharrington.co.uk/precaution-153075.html
Live and Let Die.,"FLEMING, Ian.","£17,500.00",https://www.peterharrington.co.uk/live-and-let-die-166091.html
The Hobbit,"TOLKIEN, J. R. R.","£17,500.00",https://www.peterharrington.co.uk/the-hobbit-160654.html
"The Celebrated Jumping Frog of Calaveras County,","TWAIN, Mark.","£17,500.00",https://www.peterharrington.co.uk/the-celebrated-jumping-frog-of-calaveras-county-161153.html
You Only Live Twice.,"FLEMING, Ian.","£17,500.00",https://www.peterharrington.co.uk/you-only-live-twice-155937.html
De antiquissima italorum sapientia ex linguae latinae originibus eruenda libri tres. Liber primus metaphysicus.,"VICO, Giambattista.","£17,500.00",https://www.peterharrington.co.uk/de-antiquissima-italorum-sapientia-ex-linguae-latinae-originibus-eruenda-libri-tres-liber-primus-metaphysicus-156919.html
"The Essayes Or Morall, Politike and Millitarie Discourses","MONTAIGNE, Michel de.","£17,500.00",https://www.peterharrington.co.uk/the-essayes-or-morall-politike-and-millitarie-discourses-165766.html
The K****s Illustrated in a Series of Drawings,"ANGAS, George French.","£17,500.00",https://www.peterharrington.co.uk/the-k-s-illustrated-in-a-series-of-drawings.html
The Count of Monte-Cristo.,"DUMAS, Alexandre.","£17,500.00",https://www.peterharrington.co.uk/the-count-of-monte-cristo-164183.html
To Kill a Mockingbird.,"LEE, Harper.","£17,500.00",https://www.peterharrington.co.uk/to-kill-a-mockingbird-161006.html
Let Us Compare Mythologies.,"COHEN, Leonard.","£17,500.00",https://www.peterharrington.co.uk/let-us-compare-mythologies-161566.html
The Four Gospels of Lord Jesus Christ according to the Authorized Version of King James I.,"GILL, Eric.","£17,500.00",https://www.peterharrington.co.uk/the-four-gospels-of-lord-jesus-christ-according-to-the-authorized-version-of-king-james-i-138545.html
Notes on Hospitals.,"NIGHTINGALE, Florence.","£17,500.00",https://www.peterharrington.co.uk/notes-on-hospitals-161784.html
Endymion.,"KEATS, John.","£17,500.00",https://www.peterharrington.co.uk/endymion-159971.html
Deaths and Entrances. Poems.,"THOMAS, Dylan.","£17,500.00",https://www.peterharrington.co.uk/deaths-and-entrances-poems-150715.html
The Rolling Stones.,"BAILEY, David - THE ROLLING STONES - JAGGER, Mick; Keith Richards; Charlie Watts; Ronnie Wood.","£17,500.00",https://www.peterharrington.co.uk/the-rolling-stones-156785.html
The Bostonians.,"JAMES, Henry.","£17,500.00",https://www.peterharrington.co.uk/the-bostonians-153034.html
